text,label,label_text,source,language
"S&P flat, Dow down after disappointing retail results",0,bearish,twitter_financial_news,en
SPDR S&P Retail ETF down 1.3% in premarket trading,0,bearish,twitter_financial_news,en
"Sterling falls on new Brexit fears, stocks edge higher",0,bearish,twitter_financial_news,en
"Stock Market 2020: Goldman presents a gloomy ‘unified government’ scenario
https://t.co/Glvs9wN0uv by @emily_mcck https://t.co/tJEtQCxspQ",0,bearish,twitter_financial_news,en
Stock market news live: Stocks sink despite blowout January jobs data,0,bearish,twitter_financial_news,en
Stock Market Update: Financials sector turns negative amid lower yields,0,bearish,twitter_financial_news,en
Stock Market Update: Futures point to lower open amid more trade noise; Target and Lowe's rise,0,bearish,twitter_financial_news,en
Stock Market Update: Futures slip from record highs in front of January employment report,0,bearish,twitter_financial_news,en
Stock Market Update: Global stocks give back gains,0,bearish,twitter_financial_news,en
"Stock Market Update: Market pares gains, chipmakers stay strong",0,bearish,twitter_financial_news,en
Stock Market Update: Semiconductor stocks underperform; ICE calls off eBay interest,0,bearish,twitter_financial_news,en
"Stock Market Update: Stock market set to open lower, Target and Lowe's gain",0,bearish,twitter_financial_news,en
Stock Market Update: Stock market slips to session lows,0,bearish,twitter_financial_news,en
Stock Market Update: Stocks pull back at open despite encouraging employment data,0,bearish,twitter_financial_news,en
Stock Market Update: Stocks See Muted Response To Confirmation Of US/China Trade Progress,0,bearish,twitter_financial_news,en
"Stock Market Update: Stocks set for lower open after strong week, jobs report tops expectations",0,bearish,twitter_financial_news,en
"Stock-index futures extend losses after jobless claims, producer price data",0,bearish,twitter_financial_news,en
Stock-index futures pare gains after report of China concerns over trade deal,0,bearish,twitter_financial_news,en
Stock-index futures turn lower,0,bearish,twitter_financial_news,en
"Stocks are plummeting. Fortunately for you, @JimCramer is here to break it all down: https://t.co/1mWoCg5j3S https://t.co/vzGsLact9Z",0,bearish,twitter_financial_news,en
"STOCKS AT THE CLOSE: 
- Dow down down 0.09% 
- Nasdaq down 0.11% 
- S&P down 0.07% https://t.co/7L7WyRWDsE",0,bearish,twitter_financial_news,en
"STOCKS AT THE CLOSE:
- Dow down 0.15% 
- Nasdaq down 0.33% 
- S&P down 0.18% https://t.co/0eNL2UOd9a",0,bearish,twitter_financial_news,en
"STOCKS AT THE OPEN:
-Dow down 0.36%
-Nasdaq down 0.27% 
-S&P down 0.22% https://t.co/aFoTHH40Ef",0,bearish,twitter_financial_news,en
Stocks close lower after trade creates choppy session https://t.co/hPyxj3JKNg by @heidi_chung https://t.co/NKyMcIcpE2,0,bearish,twitter_financial_news,en
Stocks close mostly lower on earnings concerns,0,bearish,twitter_financial_news,en
"Stocks face 50% odds of correction in 2020, Vanguard’s Davis says",0,bearish,twitter_financial_news,en
Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener… https://t.co/RlFBEx234I,0,bearish,twitter_financial_news,en
Stocks give up gains. Experts weigh in on the state of the market (via @TradingNation) https://t.co/oC0O8aXDeR,0,bearish,twitter_financial_news,en
"Stocks have given back most of their gains, and the Nasdaq has turned negative https://t.co/sXyTbUf0jW",0,bearish,twitter_financial_news,en
"STOCKS NOW: 
- Dow down 432.22 points 
- Nasdaq down 111.22 
- S&P down 43.90 https://t.co/lJ1NdTRaQH",0,bearish,twitter_financial_news,en
Stocks open lower amid fears of trade impasse,0,bearish,twitter_financial_news,en
Stocks open slightly lower as investors parse trade news,0,bearish,twitter_financial_news,en
Stocks open slightly lower as investors remain uncertain on trade deal,0,bearish,twitter_financial_news,en
Stocks poised to pause record run,0,bearish,twitter_financial_news,en
Stocks retreat from records at the open after jobs report,0,bearish,twitter_financial_news,en
Stocks squeeze out gains Friday as investors don't fully buy China trade deal,0,bearish,twitter_financial_news,en
Stocks Suffer 'Shocking' Down Week As Fed Balance Sheet Unexpectedly Shrinks https://t.co/bspsRi3Wow,0,bearish,twitter_financial_news,en
Stocks wobble in early trade; energy pulls back,0,bearish,twitter_financial_news,en
"Stocks, Bonds, & Dollar Stumble As Traders Reach 'Peak FOMO' https://t.co/P9454JXHmT",0,bearish,twitter_financial_news,en
Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener… https://t.co/PDK1Scf0jM,0,bearish,twitter_financial_news,en
"The #market is seeing strong #tax-loss selling.
#Investors who focus on price action are worried.… https://t.co/g677b3iuwY",0,bearish,twitter_financial_news,en
"The Dow closed 26 points lower today, or 0.1%, after it was up over 900 points earlier in the trading session",0,bearish,twitter_financial_news,en
The Dow just gave up nearly all of its 940-point gain as stock-market rally stumbles headed into the close https://t.co/NHS6o1CYRp,0,bearish,twitter_financial_news,en
"The last time Chinese stocks performed this poorly, the country was in the middle of a massive market meltdown https://t.co/Kzt3Uj0m4Y",0,bearish,twitter_financial_news,en
The sky is falling as the entire cryptocurrency market crashes,0,bearish,twitter_financial_news,en
Trade fears have produced yet another pop in the VIX index.  https://t.co/Wf3nY2LLE5,0,bearish,twitter_financial_news,en
U.S. equities pared gains after climbing to fresh records as investors digested the latest views from Federal Reser... https://t.co/y5x69xFQ8h,0,bearish,twitter_financial_news,en
U.S. stock futures fall on worries over China trade talks,0,bearish,twitter_financial_news,en
U.S. stock market opens lower after hotter-than-expected jobs report,0,bearish,twitter_financial_news,en
U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,0,bearish,twitter_financial_news,en
"U.S. Stocks Give Back Gains, End Modestly Lower #SP500 #index #MarketScreener https://t.co/Y5UaaU0lic https://t.co/sduR7dQRz9",0,bearish,twitter_financial_news,en
U.S. stocks open lower https://t.co/0thvjPaMlT https://t.co/ha4HDhORNu,0,bearish,twitter_financial_news,en
U.S. Stocks Waver as Viral Outbreak Claims More Lives #SP500 #index #MarketScreener https://t.co/SAEACBG0T4 https://t.co/rhtcDXMMPP,0,bearish,twitter_financial_news,en
Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener https://t.co/dGuVTnCzb8 https://t.co/qyNKGCoLAq,0,bearish,twitter_financial_news,en
Virus uncertainty weighs on global shares - NEWS.com.au,0,bearish,twitter_financial_news,en
VIX Warns Of Imminent Market Correction,0,bearish,twitter_financial_news,en
Volatility made its appearance today as the Dow gave up a 1000-point rally. The volatility sword cuts both ways.,0,bearish,twitter_financial_news,en
Wall St. volatility raises fears of another selloff #Samp;P500 #economy #MarketScreener https://t.co/j4Jebb8qvW https://t.co/itcItsWEb1,0,bearish,twitter_financial_news,en
Wall Street has slammed the brakes on one of 2019’s hottest stock-market funds https://t.co/lHTtGqt4hJ,0,bearish,twitter_financial_news,en
Wall Street pulls back from record highs after four-day rally,0,bearish,twitter_financial_news,en
Wall Street slips as investors look for concrete details on trade deal,0,bearish,twitter_financial_news,en
Wall Street slips from record highs after jobs report,0,bearish,twitter_financial_news,en
Wall Street slips from record highs at open after jobs report,0,bearish,twitter_financial_news,en
Wall Street Warnings Get Louder Now the Everything Rally Is Back,0,bearish,twitter_financial_news,en
WATCH: Dow drops 500 points as worries grow about the economic impact of the coronavirus. https://t.co/99uEAXIHI7,0,bearish,twitter_financial_news,en
"Weekend Review, 11/24: Confirmed Uptrend

Both major indexes are down for the week, breaking 7 consecutive up weeks… https://t.co/k04JSxx56R",0,bearish,twitter_financial_news,en
Why this bull market may have no teeth left,0,bearish,twitter_financial_news,en
"With China Markets Set To Re-Open, US Traders Are Ignoring Two ""Blatantly Obvious"" Issues https://t.co/PKyJYckZNo",0,bearish,twitter_financial_news,en
Cotton futures are trading at their lowest levels since 2010 as the virus forces clothing retailers to shut stores.… https://t.co/OvWpD5EPis,0,bearish,twitter_financial_news,en
"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% https://t.co/Z2UYTyWAwU",1,bullish,twitter_financial_news,en
"$SUMRX: Asian Markets Close: Nikkei +2.0%, Hang Seng +2.1%, Shanghai +2.1% https://t.co/36MDQpNDxz",1,bullish,twitter_financial_news,en
"$SUMRX: European Markets Update: DAX +0.5%, FTSE +0.9%, CAC +0.4% https://t.co/nTHSu2EJ0U",1,bullish,twitter_financial_news,en
"$SUMRX: European Markets Update: DAX +4.1%, FTSE +3.8%, CAC +3.1% https://t.co/omtaBGt6RV",1,bullish,twitter_financial_news,en
$SUMRX: Overnight Summary -- World markets rise following positive trade talk commentary over the weekend https://t.co/cRGN5PEIgX,1,bullish,twitter_financial_news,en
A reason you don't panic with your 401(k) when stocks plunge: The Dow is up 13% from its low https://t.co/DBPMUsCOF3,1,bullish,twitter_financial_news,en
Alex Gerko’s XTX Markets more than doubled profits last year https://t.co/bwn5Nld5u1,1,bullish,twitter_financial_news,en
"All major indexes finished the day in the green, as the number of new coronavirus cases in the U.S. appeared to slo… https://t.co/Y8vffZuRWl",1,bullish,twitter_financial_news,en
All major stock indexes have hit record intraday highs on heels of Trump tweets,1,bullish,twitter_financial_news,en
"And a big thanks to @carlquintanilla on catching the market typo to end them all:

- Dow 654.01 points 
- Nasdaq up… https://t.co/SHXdy0pMc1",1,bullish,twitter_financial_news,en
"Another day, another set of record highs. The S&P 500 closed up 0.6% and the Nasdaq closed up 1%, both reaching all… https://t.co/rlAsF0U3WR",1,bullish,twitter_financial_news,en
Another new Stock Market Record. Enjoy!,1,bullish,twitter_financial_news,en
"Another week, another VIX record short. https://t.co/bXYqoCmq26",1,bullish,twitter_financial_news,en
"Asia shares bounce, hope for best on U.S.-China trade #economy #MarketScreener https://t.co/j8MxRanCYy https://t.co/WSMCSC8eKo",1,bullish,twitter_financial_news,en
"Asia shares bounce, hope for best on U.S.-China trade https://t.co/MLGjF0fTaW https://t.co/FwYANnYwHi",1,bullish,twitter_financial_news,en
Asian markets inch up ahead of U.S. jobs report https://t.co/tF3PZEFxc7,1,bullish,twitter_financial_news,en
Asian Shares Jump as Hong Kong Pro-Democracy Candidates Score Major Victory,1,bullish,twitter_financial_news,en
Asian Shares Mostly Higher; Hang Seng Jumps on Stimulus Expectations,1,bullish,twitter_financial_news,en
Asian shares rise as 'phase one' trade deal fans confidence,1,bullish,twitter_financial_news,en
Asian Shares Soar Amid Trade Optimism,1,bullish,twitter_financial_news,en
Averages edges higher https://t.co/LROFMPI1Jy,1,bullish,twitter_financial_news,en
Averages soar on hopes of pandemic may be peaking https://t.co/Pg1BnwJs8D,1,bullish,twitter_financial_news,en
Averages up more than 5% in afternoon action https://t.co/oWq2PYRzXI,1,bullish,twitter_financial_news,en
"CEE MARKETS-Forint regains ground before rate meeting, leads FX higher",1,bullish,twitter_financial_news,en
China tariff cut buoys stocks as investors look beyond virus,1,bullish,twitter_financial_news,en
China tariff cut set to power Wall Street to record highs,1,bullish,twitter_financial_news,en
"CNBC-TV18 Market Highlights: Sensex ends 163 points higher, Nifty holds 12,100; PSU bank index up 2.6% - CNBCTV18",1,bullish,twitter_financial_news,en
"Despite Back-and-Forth Trade News, Market Continues To Grind Higher",1,bullish,twitter_financial_news,en
"Dow adds over 1,600 points as investors hope coronavirus cases have peaked https://t.co/fXwSUpuj54",1,bullish,twitter_financial_news,en
Dow and S&P 500 open at records as China cuts tariffs,1,bullish,twitter_financial_news,en
"Dow breaks through 28,000 | Calamatta Cuschieri - MaltaToday",1,bullish,twitter_financial_news,en
Dow breaks through 28000 - Malta Independent Online,1,bullish,twitter_financial_news,en
"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",1,bullish,twitter_financial_news,en
"Dow futures gain 57 points, or 0.2%; S&P 500 rises 4 points, or 0.1%",1,bullish,twitter_financial_news,en
"Dow futures up 73 points, or 0.3%; S&P 500 futures rise 8 points, or 0.2%",1,bullish,twitter_financial_news,en
"Dow Industrials climbs past 28,000 for first time - Chron",1,bullish,twitter_financial_news,en
"Dow industrials end around 175 points higher, up 0.6%",1,bullish,twitter_financial_news,en
"Dow Industrials Surge About 1,600 Points at Start of Challenging Week #MarriottInternational #Stock #MarketScreener… https://t.co/mmjeUsFgfS",1,bullish,twitter_financial_news,en
"Dow Industrials Surge More Than 1,000 Points at Start of Challenging Week #MarriottInternational #Stock… https://t.co/62zC3YwYoy",1,bullish,twitter_financial_news,en
Dow Rallies on Signs Coronavirus Pandemic Is Slowing Worldwide https://t.co/9Jg08tQs6j,1,bullish,twitter_financial_news,en
"Dow surges 1,000 points #DOWJONES30 #index #MarketScreener https://t.co/O6Hk8BKJuQ https://t.co/T4lJBDELMx",1,bullish,twitter_financial_news,en
Dow up 0.2%; S&P 500 rises 0.1%,1,bullish,twitter_financial_news,en
"Dow up 110 points, 0.4%, at open",1,bullish,twitter_financial_news,en
"Dow up 121 points, or 0.4%; S&P 500 gains 11 points, or 0.4%",1,bullish,twitter_financial_news,en
"Dow up 25 points, or 0.1%; Nasdaq up 22 points, or 0.3%",1,bullish,twitter_financial_news,en
"Dow, S&P 500 futures both up around 0.2%",1,bullish,twitter_financial_news,en
"Dow, S&P 500 turn positive",1,bullish,twitter_financial_news,en
"EMERGING MARKETS-Stocks, currencies edge up on hopes of U.S.-China trade pact",1,bullish,twitter_financial_news,en
European markets soar after Boris Johnson's victory,1,bullish,twitter_financial_news,en
European shares edge higher amid US-China trade worries,1,bullish,twitter_financial_news,en
